Job Title,Job URL,Company,Location,Job Description,required_skills
IT & DEVELOPMENT SPECIALIST,https://id.jobstreet.com/id/job/91573219?type=standard&ref=search-standalone&origin=cardTitle#sol=7716700e78511134a5b8877f4b78f5af14017040,PT. Tozen Mechanical Products,Serang,"Job Description: | 1. | Infrastructure Operations & User Support | ○     Execute troubleshooting for Servers (ISP, Hosting, File Server, PABX). | ○     Resolve end-user issues regarding PC/Laptops, MS Office, and system utilities. | ○     Maintain and repair peripheral devices (Printers, Scanners, Digital Scales, etc.). | 2. | Network System Maintenance | ○     Configure and monitor firewalls and antivirus protocols (Inbound/Outbound). | ○     Maintain network hardware: Mikrotik Routers, NAS, Access Points, Switches, CCTV, and PABX. | ○     Support data communication stability for virtual meetings and cloud server access. | 3. | Hardware Configuration & Lifecycle | ○     Perform hands-on maintenance for Mikrotik Routers and NAS units. | ○     Ensure physical connectivity and uptime for CCTV and PABX networks across sites. | 4. | Application Development & Implementation | ○     Develop and maintain internal systems as a Full-stack developer. | ○     Code and update applications using PHP, Python, HTML, AJAX, jQuery, NodeJS, JavaScript, CSS, Bootstrap, and MySQL. | ○     Implement Object-Oriented Programming (OOP) and native-based development following the manager’s specifications. | Qualifications : | ● | Experience: | Minimum 4-5 years of hands-on experience in IT infrastructure and software development. | ● | Role Type: | Dedicated Player (Strong focus on technical execution and implementation). | ● | Language: | Indonesian (Native level), English (Business level). | ● | Technical: | Proficiency in Full-stack development and Mikrotik network configuration.","[""Python"", ""JavaScript"", ""HTML"", ""CSS"", ""PHP"", ""NodeJS"", ""MySQL"", ""Troubleshooting""]"
Corporate Strategy,https://id.jobstreet.com/id/job/87674195?type=standard&ref=search-standalone&origin=cardTitle#sol=512b81a007f4adcfdefc3a92d5bd6a44ad6d4f2d,PT Mid Solusi Nusantara (MEKARI),Jakarta Raya,"Mekari is Indonesia's no. 1 Software-as-a-Service (SaaS) company. With our ecosystem of software solutions—including Mekari Jurnal, Mekari Talenta, Mekari Qontak, and Mekari Flex, we aim to facilitate entrepreneurs and leaders as they accelerate the digital transformation of their businesses. | In our 10+ years of journey we have reached over 1 Million platform users, and we're not planning to stop any time soon. We need more people like you: builders and owners with calculated ambition who are ready to | #ElevateThroughImpact | and raise Indonesia's software standard. | Job Description: | Work with the teams in framing business problems; finding and analyzing relevant data to solve strategic business issues. | Conduct quantitative/qualitative research and analysis necessary in developing recommendations for Management Team. | Prepare and finalize, among others: process mapping and business process improvement, performance dashboard, etc. | Monitor the overall performance of relevant stakeholders. | Coordinate with cross-discipline team members to make sure that all parties are on track with project requirements, deadlines, and schedules. | Coordinate the development of SOP, manual, training materials, and other documents as needed to enable a successful implementation of new business/project. | Visualize overall project schedule, report project issues status, and potential risks. | Requirements: | Required Skills: Project Management, Business Intelligence, Business Development | Minimum 3 years of experience as a Corporate Development / PMO / relevant role | Bachelor degree in Mathematics/Statistics/Finance/Business or another quantitative discipline | Exposure to both strategy and operations side of the business is preferred | Experience in the Saas industry is preferred | Adaptable, agile, and willing to learn | Strong work ethic and proven track record working in teams | Excellent organizational skills with high attention to details | Our team will review your application and will be in touch if your application is shortlisted to the next stage. If you do not hear from us in 30 days, we will keep your resume on file in case a relevant opportunity opens up. | We wish you the best. Hope to see you around soon!","[""Agile""]"
Technical Trainee (SMK),https://id.jobstreet.com/id/job/91819814?type=standard&ref=search-standalone&origin=cardTitle#sol=8730e3a57ceb9ecabd12ab2b763ed9f10d1df448,PT Cemerlang Tunggal Intikarsa (CTI Group Jakarta),Kebayoran Lama,"Job Description | Deliver technical demonstrations, testing, and product installations to ensure solutions meet customer requirements, followed by ongoing maintenance and performance optimization. | Support engineers in implementation, configuration, migration, and troubleshooting across projects, ensuring smooth deployment. | Prepare and maintain comprehensive technical documentations to support operations. | Minimum Qualifications | Fresh Graduate student of Vocational High School (SMK), majoring IT Background such as Rekayasa Perangkat Lunak (RPL), Teknik Komputer Jaringan (TKJ), Sistem Informasi Jaringan Aplikasi (SIJA). | Have basic knowledge in Information Technology (Operating System, Hardware, Software).","[""Troubleshooting""]"
Junior Consultant,https://id.jobstreet.com/id/job/84147440?type=standard&ref=search-standalone&origin=cardTitle#sol=534a9a3c8a03e063f54009abfb6f4850fac5bf7b,PT IBM Indonesia,Mengwi,"As a | Junior Consultant | at IBMC, you will work closely with our senior consultants and department heads to support international and domestic clients across various industries. This role is ideal for someone who is organized, eager to learn, and motivated to grow within a professional consulting environment. You'll be directly involved in client research, documentation, coordination, and project execution — gaining hands-on experience in business consulting, corporate services, and cross-border business development. | Requirements | Bachelor's degree in Business, Law, Accounting, Economics, or a related field. | 1–2 years of work or internship experience in consulting, legal, tax, HR, or corporate services (fresh graduates with strong internship experience are welcome to apply). | Excellent verbal and written communication skills in | English and Bahasa Indonesia | . | Strong attention to detail, organization, and analytical thinking. | High level of integrity and confidentiality. | Positive attitude and willingness to learn in a fast-paced, multicultural environment. | Benefits | Competitive salary and annual bonus based on performance. | Structured training and mentorship from experienced professionals. | Clear career path into Consultant and Senior Consultant roles. | Exposure to international clients and cross-border consulting projects. | Collaborative and growth-oriented work culture.",[]
IT Governance,https://id.jobstreet.com/id/job/91560946?type=standard&ref=search-standalone&origin=cardTitle#sol=a315bb94795acb39d9999586d91419e6580e5881,PT Graha Karya Informasi,Jakarta Raya,"- Minimal S1 Teknik Informatika, Sistem Informasi, Ilmu Komputer atau bidang terkait. | - Minimal 2 tahun pengalaman di bidang IT Governance/IT Risk/ IT Compliance. | - Pengalaman bekerja di industry kesehatan | - Pengalaman terlibat dalam audit internal/eksternal IT | - Memahami framework IT Governance seperti COBIT, ITIL, serta standar keamanan informasi seperti ISO/IEC 27001. | - Memahami regulasi dan standar yang berlaku di industri kesehatan, seperti: | 1. Perlindungan data pasien & rekam medis elektronik | 2. Standar keamanan data kesehatan (misalnya konsep seperti HIPAA sebagai referensi global) | 3. Kepatuhan terhadap regulasi lokal (Kemenkes, Kominfo, dll.) | - Memiliki pemahaman tentang sistem informasi kesehatan seperti HIS (Hospital Information System), EMR/EHR, dan integrasi data medis. | - Berpengalaman dalam risk assessment, IT audit, dan kontrol internal khususnya terkait data sensitif pasien. | - Mampu menyusun dan mengelola kebijakan IT Governance yang mendukung keamanan, privasi, dan ketersediaan layanan kesehatan. | - Memahami konsep Business Continuity Plan (BCP) dan Disaster Recovery Plan (DRP), terutama untuk sistem kritikal rumah sakit. | - Memiliki kemampuan analisis yang kuat dan detail-oriented, terutama dalam mengelola risiko operasional dan klinis berbasis IT. | - Memiliki kemampuan komunikasi yang baik untuk berkoordinasi dengan tim medis, manajemen, dan regulator. | - Sertifikasi seperti CISA, CRISC, COBIT, atau ISO 27001 Lead Implementer/Auditor menjadi nilai tambah. | - Memahami tools Governance, Risk, and Compliance (GRC) serta audit tools menjadi nilai plus.",[]
Data Center Technician - Indonesia - Jombang - On-site,https://id.jobstreet.com/id/job/91366581?type=standard&ref=search-standalone&origin=cardTitle#sol=49330b38c82cfe583bc6c5c56ea520839479bb83,RM Staffing B.V.,Jombang,"About the Role | Join our team as a | Data Center Technician | in | Jombang, Indonesia | . This is a full-time, on-site position where you'll support critical infrastructure at world-class data center facilities. | Compensation & Benefits | Rp175,000,000-250,000,000/year | (IDR annual) | Comprehensive benefits package including: | Health, dental, and vision insurance | Paid time off and holidays | Professional development allowance | Certification sponsorship | Work Schedule | Full-time permanent position | Standard business hours with on-call rotation | Shift differentials for nights/weekends when applicable | Key Responsibilities | Install, configure, and maintain server and network equipment | Perform structured cabling (copper and fiber optic) | Execute hardware deployments and decommissions | Monitor environmental systems (power, cooling, security) | Respond to incidents and perform troubleshooting | Maintain accurate documentation and asset tracking | Collaborate with engineering and operations teams | Participate in capacity planning and upgrades | 3+ years data center operations experience | Expert cabling skills (Cat6/6a, OM3/OM4/OS2 fiber) | Strong troubleshooting and problem-solving abilities | Experience with rack and stack operations | Understanding of power distribution and UPS systems | Excellent documentation and communication skills | Ability to lift 50+ lbs and work in demanding environments | Data center certifications (CDCP, CDCS, CDCE) - preferred | Vendor certifications (Dell, HPE, Cisco) - preferred | Network certifications (CCNA, JNCIA) - preferred | Experience with DCIM platforms - preferred | Knowledge of ITIL practices - preferred","[""Cisco"", ""CCNA"", ""Troubleshooting""]"
Data Center Technician - Indonesia - Malang - On-site,https://id.jobstreet.com/id/job/91366520?type=standard&ref=search-standalone&origin=cardTitle#sol=be3705733c61ec079256d1fadc94461499ed9e6e,RM Staffing B.V.,Malang,"About the Role | Join our team as a | Data Center Technician | in | Malang, Indonesia | . This is a full-time, on-site position where you'll support critical infrastructure at world-class data center facilities. | Compensation & Benefits | Rp175,000,000-250,000,000/year | (IDR annual) | Comprehensive benefits package including: | Health, dental, and vision insurance | Paid time off and holidays | Professional development allowance | Certification sponsorship | Work Schedule | Full-time permanent position | Standard business hours with on-call rotation | Shift differentials for nights/weekends when applicable | Key Responsibilities | Install, configure, and maintain server and network equipment | Perform structured cabling (copper and fiber optic) | Execute hardware deployments and decommissions | Monitor environmental systems (power, cooling, security) | Respond to incidents and perform troubleshooting | Maintain accurate documentation and asset tracking | Collaborate with engineering and operations teams | Participate in capacity planning and upgrades | 3+ years data center operations experience | Expert cabling skills (Cat6/6a, OM3/OM4/OS2 fiber) | Strong troubleshooting and problem-solving abilities | Experience with rack and stack operations | Understanding of power distribution and UPS systems | Excellent documentation and communication skills | Ability to lift 50+ lbs and work in demanding environments | Data center certifications (CDCP, CDCS, CDCE) - preferred | Vendor certifications (Dell, HPE, Cisco) - preferred | Network certifications (CCNA, JNCIA) - preferred | Experience with DCIM platforms - preferred | Knowledge of ITIL practices - preferred","[""Cisco"", ""CCNA"", ""Troubleshooting""]"
QC Application / QA Automation,https://id.jobstreet.com/id/job/91343128?type=standard&ref=search-standalone&origin=cardTitle#sol=1b67c15b9be57b9d4f91a67ccb50e5d7cc021ce4,PT Sharing Vision Indonesia,Jakarta Raya,"Kriteria Tenaga Ahli QC Application | - Pendidikan minimal S1 jurusan Teknik Komputer, Teknik Informatika, Sistem Informasi, atau Teknik Elektro. | - Memiliki pengalaman kerja lebih dari 1 (satu) tahun di bidang Quality Assurance Engineer menjadi nilai tambah. | - Bersedia bekerja di wilayah Jakarta Pusat. | Skill: | a. Mampu menyusun dan mengorganisasikan skenario pengujian, baik manual maupun automated. | b. Terbiasa bekerja dengan dokumen pengujian seperti Evidence Document dan BA UAT (Berita Acara User Acceptance Test). | c. Memahami dasar pemrograman Python. | d. Mampu membuat skenario automated testing menggunakan tools seperti Selenium atau Katalon. | e. Mampu bekerja secara tim serta berkomunikasi dengan baik bersama tim pengembang. | f. Mampu melakukan pelaporan temuan bug serta melakukan defect tracking. | g. Memahami konsep CI/CD (Continuous Integration dan Continuous Deployment). | h. Terbiasa menggunakan RDBMS seperti MySQL dan SQL Server. | i. Mampu menerjemahkan kebutuhan sistem dari dokumen bisnis seperti BRD (Business Requirement Document).","[""Python"", ""SQL"", ""CI/CD"", ""MySQL""]"
Project Coordinator & Controller,https://id.jobstreet.com/id/job/91510919?type=standard&ref=search-standalone&origin=cardTitle#sol=eea78163c820f5dc396c7af9e50c29f23255010d,Kurniawan Group,Jambi,"Sebagai | Project Coordinator & Controller | , kamu adalah pemimpin utama di lapangan. Kamu akan menjadi jembatan antara perencanaan dan pelaksanaan, memastikan proyek roll-out berjalan tepat waktu, sesuai standar kualitas, dan memenuhi seluruh regulasi serta perizinan yang berlaku. | Kualifikasi: | Pendidikan: | Minimal D3/S1 (diutamakan dari jurusan Telekomunikasi, IT, Teknik, atau bidang terkait). | Pengalaman: | Minimal 1–3 tahun di bidang ISP, Project Roll-Out, atau Infrastruktur Telekomunikasi. | Khusus untuk Koordinator Fiber Optik (FO): Minimal 6 bulan pengalaman. | Keahlian Teknis: | Pemahaman mendalam tentang jaringan Fiber Optik (FTTH, OLT, ODP), konstruksi infrastruktur site/power, serta proses SITAC dan perizinan. | Keahlian Manajerial: | Kemampuan kepemimpinan dan manajemen vendor yang kuat; mampu bekerja di bawah tekanan tinggi dan memenuhi target yang ketat. | Karakter Pribadi: | Integritas tinggi, responsif terhadap eskalasi, serta memiliki kemampuan analitis dan pemecahan masalah yang baik. | Mobilitas: | Bersedia ditempatkan di lokasi regional dan mampu bermobilitas tinggi (berbasis lapangan/onsite). | Domisili | : Jambi. | Tanggung Jawab: | Kepemimpinan Proyek: | Merencanakan, mengelola, dan mengawasi proyek roll-out regional dari awal hingga selesai (jaminan kelancaran pengiriman proyek). | Pengawasan Lapangan: | Mengawasi pelaksanaan di lapangan, mengelola kontraktor/vendor, dan memastikan seluruh pekerjaan sesuai dengan jadwal dan standar kualitas yang telah ditetapkan. | Manajemen SITAC & Perizinan: | Berkoordinasi dengan tim SITAC dan pihak otoritas setempat untuk memastikan seluruh izin yang diperlukan telah diperoleh sebelum konstruksi dimulai. | Pemecahan Masalah: | Menjadi titik eskalasi pertama untuk isu lapangan, kendala teknis, atau hambatan regulasi guna memberikan solusi yang cepat dan efektif. | Pelaporan & Pemantauan: | Memantau progres proyek, mengevaluasi performa tim, serta melaporkan penggunaan material dan pembaruan harian kepada pemangku kepentingan atau PMO.",[]
NOC / Helpdesk,https://id.jobstreet.com/id/job/91415856?type=standard&ref=search-standalone&origin=cardTitle#sol=38d60d374a1a5155e661a98d20db4fde5d67de5d,PT. ERA GLOBAL NUSINDO,Surabaya,"Gambaran Umum Pekerjaan | Kami mencari kandidat yang berpengalaman untuk bergabung dengan tim NOC (Network Operations Center) dan Helpdesk kami di PT. ERA GLOBAL NUSINDO' di Surabaya, Jawa Timur. Dalam peran ini, Anda akan memainkan peran penting dalam memastikan kelancaran operasional jaringan dan memberikan dukungan teknis yang efektif kepada pelanggan kami. | Tanggung Jawab Utama | Memantau dan mengelola infrastruktur jaringan secara proaktif untuk mengidentifikasi dan mengatasi masalah sebelum berdampak pada pelanggan. | Memberikan dukungan teknis yang efektif dan efisien kepada pelanggan melalui saluran telepon, email, dan chat, membantu menyelesaikan masalah dengan cepat. | Menganalisis dan mendiagnosis masalah yang dilaporkan, menerapkan solusi yang tepat, dan mendokumentasikan proses penyelesaiannya. | Berkolaborasi dengan tim lain untuk mengidentifikasi dan menerapkan peningkatan layanan yang berkelanjutan. | Memelihara catatan dan dokumentasi yang akurat tentang insiden, permintaan, dan aktivitas terkait. | Berpartisipasi dalam rotasi jaga untuk memastikan dukungan 24/7 kepada pelanggan kami. | Keterampilan, Kualifikasi, dan Pengalaman yang Dibutuhkan | Minimal diploma/gelar di bidang Teknologi Informasi, Teknik Komputer, atau bidang terkait. | Memiliki pengalaman minimal 2 tahun dalam peran NOC atau Helpdesk di industri Telekomunikasi. | Memahami konsep jaringan, protokol, dan teknik pemecahan masalah yang relevan. | Mahir dalam penggunaan perangkat lunak pemantauan, manajemen insiden, dan dukungan pelanggan. | Kemampuan komunikasi yang baik, baik secara lisan maupun tertulis, untuk berinteraksi dengan pelanggan dari berbagai latar belakang. | Mampu bekerja dalam tim, beradaptasi dengan perubahan, dan menyelesaikan masalah dengan cepat. | Memiliki pengetahuan tentang isu-isu keamanan siber dan praktik terbaik untuk melindungi infrastruktur jaringan. | Manfaat Utama Perusahaan | Gaji kompetitif dan tunjangan menarik, termasuk asuransi kesehatan, cuti tahunan, dan program pengembangan karier. | Kesempatan untuk bekerja di perusahaan teknologi yang sedang berkembang dan inovatif. | Lingkungan kerja yang dinamis, kolaboratif, dan mendukung pengembangan profesional. | Fasilitas kantor yang nyaman dan dilengkapi dengan infrastruktur modern. | Tentang Perusahaan | PT. ERA GLOBAL NUSINDO' adalah perusahaan Telekomunikasi terkemuka di Indonesia yang menyediakan layanan jaringan dan infrastruktur komunikasi canggih bagi pelanggan korporat. Dengan lebih dari 10 tahun pengalaman, kami dikenal atas inovasi, keandalan, dan komitmen kami terhadap layanan pelanggan yang unggul. Kami terus berinvestasi dalam pengembangan teknologi terkini untuk memenuhi kebutuhan pelanggan yang selalu berubah. | Tertarik untuk menjadi bagian dari tim kami? Lamar sekarang dan jadilah bagian dari perjalanan kami membawa teknologi masa depan ke dunia nyata.",[]
Product Associate,https://id.jobstreet.com/id/job/91445159?type=standard&ref=search-standalone&origin=cardTitle#sol=52225a1f0c0e9728204ad7bd675b7169ee7e81c7,PT INDONESIA LOGAM PRATAMA,Tangerang Selatan,"Main Responsibilites: | Collaborating with prospective users and clients to understand and anticipate their needs and translate them into product requirements | Defining the vision for the team’s product | Creating a product road map based on this vision | Managing the product backlog and prioritizing them based on changing requirements | Overseeing all stages of product creation including design and development | Developing user stories | Monitoring and evaluating product progress at each stage of the process | Liaising with the product team and end-users to deliver updates | Participating in Scrum meetings and product sprints | Working knowledge of product development architecture | Proficiency in the use of analytic tools, minimum Google Analytics. | Understanding of design quality standards | Requirements: | Bachelor degree in IT | 0–1 years of experience in Product, IT, or related role (fresh graduates are welcome to apply) | Understanding Mobile Application (Android and iOS) Structure. | Understanding microservices concept | Understanding web services and API Structures.","[""API"", ""Scrum""]"
IT,https://id.jobstreet.com/id/job/91834655?type=standard&ref=search-standalone&origin=cardTitle#sol=60998c18b095da9ce88bdef7ccbf53f89fff26cf,CR Consultancy Pte Ltd,Jawa Timur,"Role Summary | We are looking for | IT | to provide HQ-level advisory support and guide the company on best IT practices, tools, and security standards. This strategic role involves advising management on optimizing systems, automation workflows, strengthening cybersecurity, and standardizing IT operations across the company. | This is a | 100% remote position | with exposure to regional operations (Singapore, Malaysia, Indonesia). | IT Support Role is available | Key Responsibilities | Cybersecurity Advisory | Provide advisory support on current IT technologies, cybersecurity practices, and system improvements. | Recommend tools for cybersecurity (antivirus, endpoint protection, access control, data protection). | Evaluate remote monitoring and RMM solutions suitable for the company. | Conduct periodic reviews of IT infrastructure and recommend improvements. | Automation & Productivity | Suggest and implement automation workflows using tools such as Power Automate, scripting, or other platforms. | Review and optimize the company’s Microsoft 365 environment to ensure effective usage. | Recommend software and management tools to improve productivity and standardize operations. | Identify opportunities to standardize IT processes and systems across the company. | Advise on software adoption, upgrades, or replacements based on business needs. | Note: | Candidates will be assigned based on their specialization. You do not need to cover all areas—apply if you specialize in any of these. | Requirements | At least 2 years | of relevant experience. | Cybersecurity | Strong understanding of cybersecurity tools, risks, and best practices. | Familiarity with RMM tools, remote monitoring software, and management platforms. | Automation & Productivity | Knowledge of automation tools (Power Automate, scripting, workflow apps, etc.). | Skilled in evaluating and recommending software solutions for SMEs. | Hands-on experience with M365 administration and optimization is an added advantage. | General Skills | Ability to standardize systems and propose improvements across multiple departments. | Proactive, analytical, and always updated on new IT developments. | Ability to manage multiple projects and communicate effectively with technical and non-technical stakeholders. | Strong problem-solving skills and ability to work independently. | Must be able to interact and write reasonably in English. | Technical Setup | Laptop with Windows 11, 8GB RAM, SSD recommended. | Stable internet connection (minimum 20 Mbps). | Company Overview | CR Consultancy Pte Ltd is a Singapore-based professional services firm supporting SMEs with accounting, tax, payroll, and compliance solutions. We serve clients across multiple industries and are committed to building an inclusive workplace where individuals can grow their careers. | Why Join Us | Join a growing regional team with remote work, exposure to diverse industries, and opportunities to influence IT strategy. We value independence, collaboration, and continuous learning.",[]
